long,lat,id,name,pop,area,hex_long,hex_lat,hex_id,distance
150.24905775551466,-34.465475688387556,293,Southern Highlands,6715,1409.7013,151.77112402300006,-37.95856216899993,2714,411028.3722625085
116.63596060117263,-31.685992701870447,1959,Northam,11260,1431.2215,117.72112402300006,-30.458562168999936,6001,171002.76058612784
149.2138612318184,-21.553760155239036,1394,Sarina,11796,1439.646,149.07112402300007,-21.758562168999937,10049,27064.126512044742
144.36784487437157,-36.56237225079416,609,Bendigo Region - North,4375,1440.2176,143.52112402300006,-34.658562168999936,4183,224721.79921623017
150.0720366185815,-35.7746838001453,17,Eurobodalla Hinterland,3366,1460.0117,150.12112402300005,-38.25856216899994,2573,275681.419943729
145.43251762340714,-37.26106334586503,639,Yea,3595,1474.2972,144.27112402300006,-34.35856216899994,4321,338704.0020738202
152.16987050967137,-27.64475753604847,1494,Lockyer Valley - West,11532,1480.2184,148.47112402300007,-25.958562168999936,8143,412468.910572918
143.9395520445746,-37.94209768487459,612,Golden Plains - South,6928,1484.5292,141.57112402300007,-39.158562168999936,2136,246690.0545016362
145.89602097416056,-36.147231539245546,1018,Moira,2580,1498.8166,145.32112402300007,-34.058562168999934,4461,237566.65402847182
146.11208386507053,-38.67899598649831,664,Foster,8751,1498.8469,147.57112402300007,-40.35856216899994,1612,224743.091534951
143.55384551955356,-38.64213635262545,1035,Otway,3571,1505.8895,141.72112402300007,-39.45856216899993,2001,182713.11846636387
140.79292076199462,-37.390846077957555,1727,Penola,3216,1514.5096,140.67112402300006,-37.35856216899994,2949,11367.70729929438
144.19231713030482,-37.04873101586537,605,Castlemaine Region,8525,1514.9805,141.57112402300007,-36.158562168999936,3496,254471.3299083167
138.8831439398855,-35.34505366171739,1719,Strathalbyn Region,7565,1517.7955,139.92112402300006,-36.45856216899993,3355,155062.01918630526
115.97355251164706,-33.669572689606916,1765,Donnybrook - Balingup,5930,1559.8561,116.67112402300006,-34.35856216899994,4229,99960.85621331529
151.18920163715367,-32.96265990420603,108,Cessnock Region,8062,1570.4341,146.67112402300006,-31.35856216899994,5689,461765.7966000694
138.11031610424726,-33.37419568745695,1695,Port Pirie Region,3392,1583.2661,138.12112402300005,-32.85856216899994,4981,57193.54412502079
147.25274321312955,-38.14375538615793,677,Longford - Loch Sport,4363,1610.8492,149.22112402300007,-38.85856216899994,2298,189151.3243257083
143.7081813995414,-36.983102007596514,594,Maryborough Region,5281,1627.5521,141.72112402300007,-35.85856216899994,3633,217544.76301657895
152.91921953264168,-28.137739681994205,1347,Beaudesert,14242,1628.0131,148.02112402300006,-26.858562168999935,7734,504292.6482832957
144.8430780242805,-36.57897742691283,1016,Rushworth,4041,1633.8861,143.97112402300007,-34.35856216899994,4320,258742.04266234097
152.2307345364847,-28.22449874930535,1226,Southern Downs - East,4266,1634.4229,147.72112402300007,-28.058562168999934,7189,443361.739979211
149.143880799792,-33.60789600584313,75,Blayney,7430,1642.6748,146.07112402300007,-32.558562168999934,5143,309584.1179600168
